,open,high,low,close,adjclose,volume,ticker,diff_adjclose,isUp_adjclose,%adjclose,%high,%low,sma_2_adjclose,sma_2_high,sma_2_low,sma_3_high,sma_3_low,ema_2_adjclose,volatility_10_adjclose
2015-12-10,12.0,12.130000114440918,11.90999984741211,12.050000190734863,12.050000190734863,711300,SQ,True,1,0.005004205234534709,-0.008986900223381111,0.0008403553951601417,12.019999980926514,12.184999942779541,11.904999732971191,12.269999821980795,11.946666399637857,12.019999980926514,0.4148490314555626
2015-12-11,12.0,12.020000457763672,11.899999618530273,11.949999809265137,11.949999809265137,882500,SQ,False,0,-0.008298786712602424,-0.009068397002427897,-0.0008396497909283207,12.0,12.075000286102295,11.904999732971191,12.130000114440918,11.903333028157553,12.0,0.4243815992568154
2015-12-14,12.199999809265137,12.399999618530273,11.869999885559082,12.329999923706055,12.329999923706055,2163700,SQ,True,1,0.03179917326411119,0.03161390568177236,-0.0025209860447791277,12.139999866485596,12.210000038146973,11.884999752044678,12.183333396911621,11.893333117167154,12.139999866485596,0.5196149812438364
2015-12-15,12.5,12.699999809265137,12.305000305175781,12.470000267028809,12.470000267028809,1258000,SQ,True,1,0.011354448028307429,0.024193564513223853,0.03664704497140869,12.400000095367432,12.549999713897705,12.087500095367432,12.373333295186361,12.024999936421713,12.400000095367432,0.6300264069747046
2015-12-16,12.550000190734863,12.800000190734863,12.130000114440918,12.270000457763672,12.270000457763672,1592900,SQ,False,0,-0.01603847674277481,0.00787404590327423,-0.01422187617998305,12.37000036239624,12.75,12.21750020980835,12.633333206176758,12.101666768391928,12.37000036239624,0.6099182100482661
2015-12-17,12.300000190734863,12.5,12.260000228881836,12.319999694824219,12.319999694824219,618900,SQ,True,1,0.0040749172938221445,-0.023437514551915006,0.010717239341667462,12.295000076293945,12.650000095367432,12.195000171661377,12.666666666666666,12.231666882832846,12.295000076293945,0.5723248519141857
2015-12-18,12.399999618530273,12.579999923706055,12.100000381469727,12.34000015258789,12.34000015258789,1608900,SQ,True,1,0.001623413819731967,0.006399993896484268,-0.013050558272844515,12.329999923706055,12.539999961853027,12.180000305175781,12.626666704813639,12.163333574930826,12.329999923706055,0.5635208842458841
2015-12-21,12.369999885559082,12.479999542236328,12.020000457763672,12.239999771118164,12.239999771118164,703900,SQ,False,0,-0.008103758527811311,-0.007949155967901356,-0.006611563734210235,12.289999961853027,12.529999732971191,12.0600004196167,12.519999821980795,12.126667022705078,12.289999961853027,0.5427914408429373
2015-12-22,12.319999694824219,12.460000038146973,12.119999885559082,12.460000038146973,12.460000038146973,502400,SQ,True,1,0.017973878361331908,-0.0016025244249144865,0.008319419632868641,12.349999904632568,12.46999979019165,12.070000171661377,12.506666501363119,12.080000241597494,12.349999904632568,0.5862880286870679
2015-12-23,12.40999984741211,12.65999984741211,12.3100004196167,12.5,12.5,512300,SQ,True,1,0.00321026980181105,0.016051349009055027,0.015676611868949086,12.480000019073486,12.559999942779541,12.21500015258789,12.53333314259847,12.15000025431315,12.480000019073486,0.5641218749714345
2015-12-24,12.59000015258789,12.600000381469727,12.449999809265137,12.600000381469727,12.600000381469727,318500,SQ,True,1,0.008000030517578027,-0.004739294365366686,0.011372817617888886,12.550000190734863,12.630000114440918,12.380000114440918,12.573333422342936,12.293333371480307,12.550000190734863,0.5689760912850771
2015-12-28,12.600000381469727,12.84000015258789,12.489999771118164,12.829999923706055,12.829999923706055,1622700,SQ,True,1,0.01825393137087339,0.019047600305720724,0.0032128483908295813,12.71500015258789,12.720000267028809,12.46999979019165,12.700000127156576,12.416666666666666,12.71500015258789,0.5655283472749789
2015-12-29,12.829999923706055,12.829999923706055,12.5,12.739999771118164,12.739999771118164,852200,SQ,False,0,-0.007014820976077862,-0.0007788340158095819,0.0008006588522893043,12.78499984741211,12.835000038146973,12.494999885559082,12.756666819254557,12.479999860127768,12.78499984741211,0.6255751909184457
2015-12-30,12.65999984741211,12.829999923706055,12.529999732971191,12.779999732971191,12.779999732971191,939300,SQ,True,1,0.003139714487570666,0.0,0.002399978637695366,12.759999752044678,12.829999923706055,12.514999866485596,12.833333333333334,12.506666501363119,12.759999752044678,0.6947099588178091
2015-12-31,12.699999809265137,13.5,12.649999618530273,13.09000015258789,13.09000015258789,2462300,SQ,True,1,0.02425668435789774,0.05222136245347775,0.009577006234350982,12.934999942779541,13.164999961853027,12.589999675750732,13.053333282470703,12.559999783833822,12.934999942779541,0.8493135739860306
2016-01-04,12.75,12.899999618530273,12.050000190734863,12.15999984741211,12.15999984741211,2751500,SQ,False,0,-0.07104662294384467,-0.044444472701461235,-0.047430786236270284,12.625,13.199999809265137,12.349999904632568,13.076666514078775,12.40999984741211,12.625,0.9181141004905508
2016-01-05,12.199999809265137,12.34000015258789,11.5,11.510000228881836,11.510000228881836,2352800,SQ,False,0,-0.05345391666831367,-0.04341081259707702,-0.04564316863312201,11.835000038146973,12.619999885559082,11.775000095367432,12.913333257039389,12.066666603088379,11.835000038146973,1.4012255391416935
2016-01-06,11.5,11.640000343322754,11.015000343322754,11.520000457763672,11.520000457763672,1850600,SQ,True,1,0.0008688295988685812,-0.05672607784517214,-0.0421738831893258,11.515000343322754,11.990000247955322,11.257500171661377,12.293333371480307,11.521666844685873,11.515000343322754,1.6980671310566042
2016-01-07,11.130000114440918,11.369999885559082,11.0,11.15999984741211,11.15999984741211,1636000,SQ,False,0,-0.03125005174014095,-0.023195914931270267,-0.00136181051794948,11.34000015258789,11.505000114440918,11.007500171661377,11.783333460489908,11.171666781107584,11.34000015258789,2.110684263395147
2016-01-08,11.25,11.539999961853027,11.199999809265137,11.3100004196167,11.3100004196167,587300,SQ,True,1,0.013440911671640743,0.014951633949430443,0.018181800842285156,11.235000133514404,11.454999923706055,11.099999904632568,11.516666730244955,11.071666717529297,11.235000133514404,2.3050183450076758
2016-01-11,11.430000305175781,11.869999885559082,11.399999618530273,11.84000015258789,11.84000015258789,1676900,SQ,True,1,0.046861159443631006,0.028596180658311265,0.017857126131349377,11.575000286102295,11.704999923706055,11.299999713897705,11.59333324432373,11.199999809265137,11.575000286102295,2.2725507612334392
2016-01-12,11.9399995803833,12.225000381469727,11.710000038146973,12.09000015258789,12.09000015258789,2136100,SQ,True,1,0.02111486459274725,0.029907371468683275,0.027193020174562488,11.96500015258789,12.047500133514404,11.554999828338623,11.87833340962728,11.436666488647461,11.96500015258789,2.1217389330828036
2016-01-13,12.0600004196167,12.170000076293945,11.079999923706055,11.609999656677246,11.609999656677246,2095200,SQ,False,0,-0.03970227376778812,-0.004499002327979396,-0.053800180391853414,11.849999904632568,12.197500228881836,11.394999980926514,12.088333447774252,11.396666526794434,11.849999904632568,1.992655751006865
2016-01-14,11.510000228881836,11.645000457763672,10.789999961853027,10.819999694824219,10.819999694824219,1604900,SQ,False,0,-0.06804478770149447,-0.04313883444856548,-0.02617328193591073,11.214999675750732,11.907500267028809,10.934999942779541,12.013333638509115,11.193333307902018,11.214999675750732,2.002468092896287
2016-01-15,10.619999885559082,10.800000190734863,10.100000381469727,10.270000457763672,10.270000457763672,1203700,SQ,False,0,-0.05083172389770407,-0.07256335198041586,-0.06394806142935361,10.545000076293945,11.222500324249268,10.445000171661377,11.538333574930826,10.65666675567627,10.545000076293945,1.8222359260004815
2016-01-19,10.329999923706055,10.470000267028809,9.050000190734863,9.470000267028809,9.470000267028809,2741500,SQ,False,0,-0.07789680185750114,-0.030555547951670925,-0.10396041099773401,9.87000036239624,10.635000228881836,9.575000286102295,10.971666971842447,9.980000178019205,9.87000036239624,2.48734559279079
2016-01-20,9.1899995803833,9.569999694824219,8.265000343322754,9.489999771118164,9.489999771118164,3751100,SQ,True,1,0.002111879992124921,-0.08595993784630473,-0.0867403128030616,9.480000019073486,10.019999980926514,8.657500267028809,10.28000005086263,9.138333638509115,9.480000019073486,2.9489282887343604
2016-01-21,9.569999694824219,10.175999641418457,9.430000305175781,10.020000457763672,10.020000457763672,1384500,SQ,True,1,0.055848335029312635,0.0633228804512902,0.1409558273998408,9.755000114440918,9.872999668121338,8.847500324249268,10.071999867757162,8.915000279744467,9.755000114440918,3.012116114187105
2016-01-22,10.350000381469727,10.649999618530273,9.75,9.850000381469727,9.850000381469727,1128900,SQ,False,0,-0.01696607470334255,0.046580188071404516,0.033934218925590454,9.9350004196167,10.412999629974365,9.59000015258789,10.131999651590982,9.148333549499512,9.9350004196167,3.1247771268317277
2016-01-25,9.869999885559082,10.079999923706055,9.699999809265137,9.8100004196167,9.8100004196167,737500,SQ,False,0,-0.004060909675524194,-0.05352110002261956,-0.005128224690755245,9.830000400543213,10.364999771118164,9.724999904632568,10.301999727884928,9.626666704813639,9.830000400543213,3.1470988488014995
2016-01-26,9.779999732971191,9.899999618530273,9.539999961853027,9.539999961853027,9.539999961853027,756500,SQ,False,0,-0.027522981265501456,-0.017857173267676107,-0.016494829954458612,9.675000190734863,9.989999771118164,9.619999885559082,10.209999720255533,9.663333257039389,9.675000190734863,2.9126178152317244
2016-01-27,9.40999984741211,9.5,8.880000114440918,9.050000190734863,9.050000190734863,1347300,SQ,False,0,-0.051362659651728926,-0.04040400342860384,-0.06918237421920415,9.295000076293945,9.699999809265137,9.210000038146973,9.826666514078775,9.373333295186361,9.295000076293945,2.369014803751079
2016-01-28,9.130000114440918,9.260000228881836,8.649999618530273,8.739999771118164,8.739999771118164,1202200,SQ,False,0,-0.0342541892909648,-0.02526313380191203,-0.025900956412895915,8.894999980926514,9.380000114440918,8.764999866485596,9.553333282470703,9.023333231608072,8.894999980926514,1.880496535641927
2016-01-29,8.699999809265137,9.010000228881836,8.579999923706055,8.770000457763672,8.770000457763672,1986800,SQ,True,1,0.0034325729326272203,-0.02699783950547352,-0.008092450625577285,8.755000114440918,9.135000228881836,8.614999771118164,9.256666819254557,8.703333218892416,8.755000114440918,1.6321394266958367
2016-02-01,8.789999961853027,8.859999656677246,8.600000381469727,8.760000228881836,8.760000228881836,865300,SQ,False,0,-0.0011402768939405838,-0.016648231786249967,0.0023310557041396063,8.765000343322754,8.934999942779541,8.59000015258789,9.043333371480307,8.609999974568685,8.765000343322754,1.537386212639745
2016-02-02,8.670000076293945,8.729999542236328,8.449999809265137,8.470000267028809,8.470000267028809,663100,SQ,False,0,-0.03310501761140294,-0.014672699715393867,-0.017441926226863136,8.615000247955322,8.794999599456787,8.525000095367432,8.866666475931803,8.543333371480307,8.615000247955322,1.7597981505292002
2016-02-03,8.399999618530273,8.600000381469727,8.060999870300293,8.430000305175781,8.430000305175781,1235400,SQ,False,0,-0.0047225455244358505,-0.01489108448833898,-0.04603549677460572,8.450000286102295,8.664999961853027,8.255499839782715,8.729999860127768,8.370333353678385,8.450000286102295,1.911846316609014
2016-02-04,8.430000305175781,8.97700023651123,8.329999923706055,8.899999618530273,8.899999618530273,1042800,SQ,True,1,0.05575317868801566,0.04383719050220258,0.033370556721735944,8.664999961853027,8.788500308990479,8.195499897003174,8.769000053405762,8.280333201090494,8.664999961853027,1.6520561086585934
2016-02-05,8.949999809265137,9.0,8.5600004196167,8.630000114440918,8.630000114440918,1872000,SQ,False,0,-0.030337024231686716,0.002562076738644281,0.02761110420374613,8.764999866485596,8.988500118255615,8.445000171661377,8.859000205993652,8.317000071207682,8.764999866485596,1.4142135848514936
2016-02-08,8.5,8.609999656677246,8.34000015258789,8.369999885559082,8.369999885559082,1142300,SQ,False,0,-0.03012748846280633,-0.04333337148030603,-0.025700964514515756,8.5,8.804999828338623,8.450000286102295,8.862333297729492,8.410000165303549,8.5,1.0925198478846003
2016-02-09,8.270000457763672,8.720000267028809,8.220000267028809,8.619999885559082,8.619999885559082,1799400,SQ,True,1,0.029868578664060674,0.012775913442256037,-0.014388475223450214,8.494999885559082,8.664999961853027,8.28000020980835,8.776666641235352,8.373333613077799,8.494999885559082,0.6764612841427864
2016-02-10,8.760000228881836,9.0600004196167,8.630000114440918,8.880000114440918,8.880000114440918,1411900,SQ,True,1,0.03016243994589951,0.03899084199268499,0.04987832531546954,8.75,8.890000343322754,8.425000190734863,8.796666781107584,8.396666844685873,8.75,0.5869031794235005
2016-02-11,8.399999618530273,8.8100004196167,8.319999694824219,8.619999885559082,8.619999885559082,1102800,SQ,False,0,-0.02927930467692408,-0.027593817706531243,-0.03592125324517248,8.75,8.9350004196167,8.474999904632568,8.863333702087402,8.390000025431315,8.75,0.5802775893093219
2016-02-12,9.699999809265137,9.84000015258789,8.710000038146973,9.300000190734863,9.300000190734863,8306900,SQ,True,1,0.0788863473554069,0.11691256344071821,0.046875042984120485,8.960000038146973,9.325000286102295,8.514999866485596,9.236666997273764,8.553333282470703,8.960000038146973,0.8745538262097284
2016-02-16,9.75,10.25,9.520000457763672,9.930000305175781,9.930000305175781,3491800,SQ,True,1,0.06774194640001796,0.04166665051364671,0.09299660345225713,9.615000247955322,10.045000076293945,9.115000247955322,9.633333524068197,8.850000063578287,9.615000247955322,1.5149076044873437
2016-02-17,10.050000190734863,10.140000343322754,9.6899995803833,9.84000015258789,9.84000015258789,2046700,SQ,False,0,-0.009063459196570256,-0.010731673822170329,0.01785704983669323,9.885000228881836,10.195000171661377,9.605000019073486,10.076666831970215,9.306666692097982,9.885000228881836,1.7667801588539593
2016-02-18,9.8100004196167,10.100000381469727,9.8100004196167,9.979999542236328,9.979999542236328,954300,SQ,True,1,0.014227580028199238,-0.003944769279950466,0.012383988073263907,9.90999984741211,10.12000036239624,9.75,10.163333574930826,9.673333485921225,9.90999984741211,1.9302879430552649
2016-02-19,10.109999656677246,10.109999656677246,9.75,9.970000267028809,9.970000267028809,1039400,SQ,False,0,-0.0010019314294756887,0.0009900272108767094,-0.006116250463834683,9.974999904632568,10.105000019073486,9.78000020980835,10.116666793823242,9.75,9.974999904632568,2.092537167673678
2016-02-22,10.154000282287598,10.5,10.069999694824219,10.380000114440918,10.380000114440918,1224100,SQ,True,1,0.041123353704211496,0.038575702924497524,0.03282048152043271,10.175000190734863,10.304999828338623,9.90999984741211,10.236666679382324,9.876666704813639,10.175000190734863,2.2737856096207305
2016-02-23,10.390000343322754,10.404999732971191,9.460000038146973,9.710000038146973,9.710000038146973,1004100,SQ,False,0,-0.06454721280415254,-0.009047644478934136,-0.0605759359646032,10.045000076293945,10.452499866485596,9.764999866485596,10.338333129882812,9.759999910990397,10.045000076293945,1.982761978493131
2016-02-24,9.579999923706055,9.9399995803833,9.319999694824219,9.890000343322754,9.890000343322754,622500,SQ,True,1,0.01853762146947746,-0.044690068670968475,-0.014799190566406883,9.800000190734863,10.172499656677246,9.389999866485596,10.28166643778483,9.616666475931803,9.800000190734863,1.7308316434296311
2016-02-25,9.850000381469727,10.300000190734863,9.630000114440918,10.260000228881836,10.260000228881836,861000,SQ,True,1,0.037411513924657136,0.03621736675542997,0.03326184868749027,10.075000286102295,10.119999885559082,9.474999904632568,10.214999834696451,9.46999994913737,10.075000286102295,1.5933753553673002
2016-02-26,10.25,10.550000190734863,10.151000022888184,10.319999694824219,10.319999694824219,1081800,SQ,True,1,0.005847901033519065,0.024271844210729476,0.054101755166750864,10.289999961853027,10.425000190734863,9.89050006866455,10.263333320617676,9.70033327738444,10.289999961853027,1.008166449238141
2016-02-29,10.359999656677246,10.880000114440918,10.3100004196167,10.4399995803833,10.4399995803833,1071100,SQ,True,1,0.011627896231359847,0.031279613055918754,0.015663520477785964,10.37999963760376,10.71500015258789,10.230500221252441,10.576666831970215,10.030333518981934,10.37999963760376,0.8056463354535377
2016-03-01,10.600000381469727,10.850000381469727,10.239999771118164,10.720000267028809,10.720000267028809,905100,SQ,True,1,0.026819990220270373,-0.0027573283690845996,-0.006789587356887616,10.579999923706055,10.865000247955322,10.275000095367432,10.760000228881836,10.23366673787435,10.579999923706055,1.0118683558550208
2016-03-02,10.819999694824219,12.0,10.800000190734863,11.970000267028809,11.970000267028809,2662900,SQ,True,1,0.11660447470739244,0.10599074452516244,0.05468754220055505,11.345000267028809,11.425000190734863,10.519999980926514,11.243333498636881,10.450000127156576,11.345000267028809,2.0220563605530493
2016-03-03,12.029999732971191,12.649999618530273,11.869999885559082,12.25,12.25,2686700,SQ,True,1,0.02339179003549785,0.05416663487752271,0.09907404406734677,12.110000133514404,12.324999809265137,11.335000038146973,11.833333333333334,10.96999994913737,12.110000133514404,2.70269207714411
2016-03-04,12.25,12.470000267028809,11.90999984741211,12.010000228881836,12.010000228881836,1960100,SQ,False,0,-0.019591818050462395,-0.014229198176242908,0.003369836751362598,12.130000114440918,12.559999942779541,11.889999866485596,12.373333295186361,11.526666641235352,12.130000114440918,2.9412489198012763
2016-03-07,12.0,12.645000457763672,11.989999771118164,12.260000228881836,12.260000228881836,2091400,SQ,True,1,0.020815986281065735,0.014033695828986614,0.006717038180603874,12.135000228881836,12.55750036239624,11.949999809265137,12.588333447774252,11.923333168029785,12.135000228881836,3.2328884785253478
2016-03-08,12.15999984741211,12.220000267028809,11.229999542236328,11.479999542236328,11.479999542236328,1816700,SQ,False,0,-0.0636215882613117,-0.03361013644518496,-0.0633861754286722,11.869999885559082,12.43250036239624,11.609999656677246,12.445000330607096,11.709999720255533,11.869999885559082,2.928708594849134
2016-03-09,11.779999732971191,12.199999809265137,11.229999542236328,12.029999732971191,12.029999732971191,5849500,SQ,True,1,0.047909426190423154,-0.0016366986355668134,0.0,11.75499963760376,12.210000038146973,11.229999542236328,12.355000178019205,11.483332951863607,11.75499963760376,2.6678416443842905
2016-03-10,12.380000114440918,12.430000305175781,10.899999618530273,11.300000190734863,11.300000190734863,9802000,SQ,False,0,-0.0606815925552836,0.018852499959546964,-0.02938556875847731,11.664999961853027,12.315000057220459,11.0649995803833,12.283333460489908,11.119999567667643,11.664999961853027,2.3715821425139456
2016-03-11,11.390000343322754,11.479999542236328,11.010000228881836,11.100000381469727,11.100000381469727,2337700,SQ,False,0,-0.017699097866309854,-0.07642805628442972,0.010091799468007201,11.200000286102295,11.954999923706055,10.954999923706055,12.036666552225748,11.046666463216146,11.200000286102295,2.0556265906540414
2016-03-14,11.140000343322754,11.829999923706055,11.010000228881836,11.609999656677246,11.609999656677246,3553600,SQ,True,1,0.04594587907032044,0.030487839322818067,0.0,11.355000019073486,11.654999732971191,11.010000228881836,11.913333257039389,10.973333358764648,11.355000019073486,1.641005627479382
2016-03-15,11.630000114440918,12.0,11.25,11.949999809265137,11.949999809265137,1764000,SQ,True,1,0.029285113061338075,0.01437025168134487,0.021798343880919058,11.779999732971191,11.914999961853027,11.130000114440918,11.769999821980795,11.09000015258789,11.779999732971191,1.2652799059596582
2016-03-16,11.949999809265137,12.0600004196167,11.72599983215332,11.869999885559082,11.869999885559082,977000,SQ,False,0,-0.006694554391877827,0.005000034968058342,0.04231109619140616,11.90999984741211,12.03000020980835,11.48799991607666,11.963333447774252,11.328666687011719,11.90999984741211,1.2539004920881196
2016-03-17,11.829999923706055,12.050000190734863,11.75,11.949999809265137,11.949999809265137,1309500,SQ,True,1,0.006739673502725196,-0.0008292063460934029,0.0020467480974091234,11.90999984741211,12.055000305175781,11.73799991607666,12.036666870117188,11.57533327738444,11.90999984741211,1.1631564837155008
2016-03-18,12.0,12.09000015258789,11.75,12.039999961853027,12.039999961853027,3161900,SQ,True,1,0.007531393642208339,0.0033194988564217986,0.0,11.994999885559082,12.070000171661377,11.75,12.066666920979818,11.741999944051107,11.994999885559082,1.1707972459043294
2016-03-21,12.050000190734863,13.479999542236328,12.050000190734863,13.399999618530273,13.399999618530273,5097700,SQ,True,1,0.11295678247393726,0.11497099851987214,0.02553193112637131,12.71999979019165,12.78499984741211,11.900000095367432,12.539999961853027,11.850000063578287,12.71999979019165,1.9848337216670626
2016-03-22,13.25,13.430000305175781,12.949999809265137,13.0600004196167,13.0600004196167,2755900,SQ,False,0,-0.02537307526810706,-0.0037091423411318436,0.07468876384103917,13.230000019073486,13.454999923706055,12.5,13.0,12.25,13.230000019073486,2.2485771346763137
2016-03-23,13.1899995803833,13.800000190734863,12.0600004196167,12.59000015258789,12.59000015258789,5390000,SQ,False,0,-0.03598776814148086,0.0275502514632473,-0.06872582260670645,12.825000286102295,13.615000247955322,12.505000114440918,13.570000012715658,12.353333473205566,12.825000286102295,2.3169926390346816
2016-03-24,12.350000381469727,12.989999771118164,12.300999641418457,12.880000114440918,12.880000114440918,1765600,SQ,True,1,0.023034150781437335,-0.058695681769665664,0.019983351029553065,12.735000133514404,13.394999980926514,12.180500030517578,13.40666675567627,12.436999956766764,12.735000133514404,2.258674621788186
2016-03-28,13.109999656677246,13.729999542236328,12.770999908447266,13.399999618530273,13.399999618530273,3367500,SQ,True,1,0.04037263194635665,0.056966880997447955,0.03820829857162833,13.139999866485596,13.359999656677246,12.535999774932861,13.506666501363119,12.377333323160807,13.139999866485596,2.1305842634930396
2016-03-29,13.380000114440918,14.180000305175781,13.149999618530273,13.739999771118164,13.739999771118164,3605800,SQ,True,1,0.02537314643783417,0.0327750020351536,0.029676588583507968,13.569999694824219,13.954999923706055,12.96049976348877,13.633333206176758,12.740666389465332,13.569999694824219,2.232029360110008
2016-03-30,14.029999732971191,15.133000373840332,13.800000190734863,15.020000457763672,15.020000457763672,5110400,SQ,True,1,0.09315871237029438,0.06720733766956966,0.04942970274224523,14.380000114440918,14.656500339508057,13.474999904632568,14.34766674041748,13.240333239237467,14.380000114440918,3.061381592344361
2016-03-31,14.75,15.90999984741211,14.369999885559082,15.279999732971191,15.279999732971191,5629300,SQ,True,1,0.017310204213284663,0.05134470722110973,0.04130432514101767,15.150000095367432,15.52150011062622,14.085000038146973,15.074333508809408,13.773333231608072,15.150000095367432,3.5320186681403807
2016-04-01,15.229999542236328,15.760000228881836,14.031999588012695,14.220000267028809,14.220000267028809,4776700,SQ,False,0,-0.06937169400959575,-0.009428008797540799,-0.0235212456672359,14.75,15.835000038146973,14.200999736785889,15.60100015004476,14.067333221435547,14.75,3.261357961258324
2016-04-04,14.279999732971191,14.399999618530273,13.739999771118164,14.279999732971191,14.279999732971191,2242600,SQ,True,1,0.004219371646672965,-0.08629445371829503,-0.020809565669028474,14.25,15.079999923706055,13.88599967956543,15.356666564941406,14.047333081563314,14.25,2.8412848675030036
2016-04-05,14.0600004196167,14.630000114440918,13.850000381469727,14.260000228881836,14.260000228881836,1886400,SQ,False,0,-0.0014005255226425817,0.01597225708358163,0.008005866971176223,14.269999980926514,14.514999866485596,13.795000076293945,14.929999987284342,13.87399991353353,14.269999980926514,2.8412848354298617
2016-04-06,14.390000343322754,15.288999557495117,14.274999618530273,14.970000267028809,14.970000267028809,3038700,SQ,True,1,0.04978962319432201,0.04504439083385359,0.030685864646557315,14.615000247955322,14.959499835968018,14.0625,14.77299976348877,13.954999923706055,14.615000247955322,2.875807268586209
2016-04-07,15.0,15.289999961853027,14.510000228881836,14.8100004196167,14.8100004196167,1759400,SQ,False,0,-0.010688032368610378,6.543295093619506e-05,0.016462389956670043,14.890000343322754,15.289499759674072,14.392499923706055,15.069666544596354,14.211666742960611,14.890000343322754,2.434529730164476
2016-04-08,15.010000228881836,15.5,14.75,15.130000114440918,15.130000114440918,1869500,SQ,True,1,0.021607001063981057,0.013734469501039959,0.016540300987759382,14.970000267028809,15.394999980926514,14.630000114440918,15.359666506449381,14.511666615804037,14.970000267028809,1.989832976428821
2016-04-11,15.149999618530273,15.869999885559082,15.130000114440918,15.359999656677246,15.359999656677246,3104200,SQ,True,1,0.015201555882131457,0.02387096035865044,0.02576271962311316,15.244999885559082,15.684999942779541,14.940000057220459,15.553333282470703,14.796666781107584,15.244999885559082,1.7210494414345765
2016-04-12,15.550000190734863,15.8100004196167,15.050000190734863,15.479999542236328,15.479999542236328,2358800,SQ,True,1,0.007812492724042164,-0.0037806847117232145,-0.005287503179177033,15.419999599456787,15.84000015258789,15.09000015258789,15.726666768391928,14.976666768391928,15.419999599456787,1.5001810133334441
